quantity_match,unit_match,price_match,price_per_unit_match,is_promo,promo_price_per_unit_match,brand,description,image_url,origin,price,price_per_unit,product_id,promo_price,shelter_child,shelter_main,shelter_parent,url,shelter,is_available,clean_name,ean,is_frozen
0.5,kg,3.09,6.18,False,3.09,Carte d'Or,Glace Carte d'Or Vanille pécan - 500g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1680664&use=l&cat=p&typeid=i,,3.09 €,6.18 € / kg,35003,3.09 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-35003-Glace-Carte-dOr.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,glace d'Or vanille 5,8712100482199,t
0.5,kg,2.86,5.72,False,2.86,Carte d'Or,Glace Carte d'Or façon glacier Fraise meringue - 500g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1748231&use=l&cat=p&typeid=i,,2.86 €,5.72 € / kg,42240,2.86 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-42240-Glace-Carte-dOr-facon-glacier.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,glace d'Or la fraise meringuée 5,8712100495045,t
0.494,kg,1.77,3.58,False,1.77,Eskiss,Crème glacée Eskiss Vanille - 494g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1537459&use=l&cat=p&typeid=i,,1.77 €,3.58 € / kg,1251,1.77 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-1251-Creme-glacee-Eskiss.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,crème glace vanille,3564700014417,t
0.494,kg,1.9,3.85,False,1.9,Eskiss,Crème glacée Eskiss Chocolat noir - 494g,https://fd4-photos.leclercdrive.fr/image.ashx?id=843836&use=l&cat=p&typeid=i,,1.90 €,3.85 € / kg,4249,1.90 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-4249-Creme-glacee-Eskiss.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,crème glace chocolat noir,3564700014363,t
0.458,kg,2.42,5.28,False,2.42,Eskiss,Glace Vanille Eskiss Crème Brulée - 458g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1519779&use=l&cat=p&typeid=i,,2.42 €,5.28 € / kg,8084,2.42 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-8084-Glace-Vanille-Eskiss.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,glace vanille crème île 5,3564700290743,t
0.493,kg,1.89,3.83,False,1.89,Eskiss,Crème glacée Eskiss Rhum raisin - 494g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1145268&use=l&cat=p&typeid=i,,1.89 €,3.83 € / kg,4255,1.89 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-4255-Creme-glacee-Eskiss.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,crème glace rhum raisin,3564700014400,t
0.494,kg,1.97,3.99,False,1.97,Eskiss,Crème glacée Eskiss Café - 494g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1662077&use=l&cat=p&typeid=i,,1.97 €,3.99 € / kg,4250,1.97 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-4250-Creme-glacee-Eskiss.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,crème glace café,3564700014349,t
0.5,kg,2.11,4.22,False,2.11,Eskiss,Crème glacée Eskiss Caramel - 500g,https://fd4-photos.leclercdrive.fr/image.ashx?id=825779&use=l&cat=p&typeid=i,,2.11 €,4.22 € / kg,18984,2.11 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-18984-Creme-glacee-Eskiss.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,crème glace caramel 5,3564700574591,t
0.494,kg,1.97,3.99,False,1.97,Eskiss,Crème glacée Menthe Eskiss Copeaux de Chocolat - 494g,https://fd4-photos.leclercdrive.fr/image.ashx?id=843835&use=l&cat=p&typeid=i,,1.97 €,3.99 € / kg,8011,1.97 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-8011-Creme-glacee-Menthe-Eskiss.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,crème glace menthe au de chocolat,3564700014370,t
0.494,kg,2.01,4.07,False,2.01,Eskiss,Crème glacée Eskiss Pistache avec éclats - 494g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1677657&use=l&cat=p&typeid=i,,2.01 €,4.07 € / kg,5250,2.01 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-5250-Creme-glacee-Eskiss.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,crème glace la,3564700014387,t
0.494,kg,1.97,3.99,False,1.97,Eskiss,Crème glacée Eskiss Noix de coco - 494g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1464955&use=l&cat=p&typeid=i,,1.97 €,3.99 € / kg,18983,1.97 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-18983-Creme-glacee-Eskiss.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,crème glace noix de coco,3564700574515,t
0.494,kg,2.03,4.11,False,2.03,Eskiss,Crème glacée Eskiss Fraise avec morceaux - 494g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1707716&use=l&cat=p&typeid=i,,2.03 €,4.11 € / kg,5264,2.03 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-5264-Creme-glacee-Eskiss.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,crème glace fraise morceaux,3564700327678,t
0.5,kg,2.42,4.84,False,2.42,Eskiss,Bac gourmand Eskiss Crème brulée - 500g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1703251&use=l&cat=p&typeid=i,,2.42 €,4.84 € / kg,107841,2.42 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-107841-Bac-gourmand-Eskiss.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,bacon gourmand crème île 5,3564706584280,true
0.15,kg,4.51,30.07,False,4.51,,Crème glacée La Laitière Caramel beurre salé - 150g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1719319&use=l&cat=p&typeid=i,,4.51 €,30.07 € / kg,103529,4.51 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-103529-Creme-glacee-La-Laitiere.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,crème glace la laitière caramel beurre masala 5,3274664109837,False
0.51,kg,4.51,8.84,False,4.51,,Crème glacée La Laitière Chocolat 70% cacao - 210g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1719322&use=l&cat=p&typeid=i,,4.51 €,8.84 € / kg,103532,4.51 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-103532-Creme-glacee-La-Laitiere.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,crème glace la laitière chocolat,3274664109851,False
0.51,kg,3.42,6.71,False,3.42,,Crème glacée La laitière Vanille - 510g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1737064&use=l&cat=p&typeid=i,,3.42 €,6.71 € / kg,103530,3.42 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-103530-Creme-glacee-La-laitiere.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,crème glace la laitière vanille 5,3274664109820,False
0.475,kg,3.18,6.69,False,3.18,Bio Village,Sorbet fraise Bio Village 475g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1282231&use=l&cat=p&typeid=i,,3.18 €,6.69 € / kg,68381,3.18 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-68381-Sorbet-fraise-Bio-Village.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,et fraise la 5,3564707126861,t
0.3,kg,3.75,12.5,False,3.75,Carte d'Or,Sorbet Carte d'Or Citron - 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1676549&use=l&cat=p&typeid=i,,3.75 €,12.50 € / kg,103897,3.75 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-103897-Sorbet-Carte-dOr.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,et d'Or citron 3,8711327331440,t
0.65,kg,3.34,5.14,False,3.34,Carte d'Or,Sorbet fraise Carte d'Or 650g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1721164&use=l&cat=p&typeid=i,,3.34 €,5.14 € / kg,58587,3.34 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-58587-Sorbet-fraise-Carte-dOr.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,et fraise d'Or 5,8714100385654,t
0.649,kg,3.65,5.62,False,3.65,Carte d'Or,Sorbet framboise Carte d'Or 650g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1721173&use=l&cat=p&typeid=i,,3.65 €,5.62 € / kg,58589,3.65 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-58589-Sorbet-framboise-Carte-dOr.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,et framboise d'Or 5,8714100385708,t
0.55,kg,1.97,3.58,False,1.97,Eskiss,Sorbet Eskiss Pomme verte - 550g,https://fd4-photos.leclercdrive.fr/image.ashx?id=843837&use=l&cat=p&typeid=i,,1.97 €,3.58 € / kg,4254,1.97 €,"Bacs, Crèmes glacées, Sorbets",Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-4254-Sorbet-Eskiss.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Bacs, Crèmes glacées, Sorbets']",,et pomme verte 5,3564700014318,t
0.268,kg,2.9,10.82,False,2.9,,Coupe glacée Smicy Sundae Caramel x4 - 268g,https://fd4-photos.leclercdrive.fr/image.ashx?id=784752&use=l&cat=p&typeid=i,,2.90 €,10.82 € / kg,30060,2.90 €,Desserts glacés,Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-30060-Coupe-glacee-Smicy.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Desserts glacés']",,glace caramel,3564700623534,t
0.32,kg,1.52,4.75,False,1.52,Eskiss,Glace Tyrolia Eskiss 320g,https://fd4-photos.leclercdrive.fr/image.ashx?id=856298&use=l&cat=p&typeid=i,,1.52 €,4.75 € / kg,4258,1.52 €,Desserts glacés,Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-4258-Glace-Tyrolia-Eskiss.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Desserts glacés']",,glace 3,3564700061640,t
0.32,kg,2.46,7.69,False,2.46,Eskiss,Glace Tyrolia Eskiss Cappuccino - 320g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1646616&use=l&cat=p&typeid=i,,2.46 €,7.69 € / kg,7508,2.46 €,Desserts glacés,Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-7508-Glace-Tyrolia-Eskiss.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Desserts glacés']",,glace 3,3564700061657,t
0.35,kg,1.94,5.54,False,1.94,Viennetta,Glace Viennetta Biscuit caramel - 350g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1720906&use=l&cat=p&typeid=i,,1.94 €,5.54 € / kg,30529,1.94 €,Desserts glacés,Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-30529-Glace-Viennetta.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Desserts glacés']",,glace et biscuit caramel 5,8711200607198,t
0.32,kg,1.92,6.0,False,1.92,Viennetta,Glace Viennetta Vanille cacao - 320g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1566835&use=l&cat=p&typeid=i,,1.92 €,6.00 € / kg,30530,1.92 €,Desserts glacés,Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-30530-Glace-Viennetta.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Desserts glacés']",,glace et vanille 3,8712100324246,t
0.535,kg,3.28,6.13,False,3.28,Eskiss,Vacherin Eskiss Vanille framboise - 535g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1677660&use=l&cat=p&typeid=i,,3.28 €,6.13 € / kg,4242,3.28 €,Desserts glacés,Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-4242-Vacherin-Eskiss.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Desserts glacés']",,vanille framboise 5,3564700041758,true
0.309,kg,4.39,14.21,False,4.39,,Glace Mystère Extrême Vanille Meringue x4 308.6g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1716481&use=l&cat=p&typeid=i,,4.39 €,14.21 € / kg,44746,4.39 €,Desserts glacés,Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-44746-Glace-Mystere-Extreme.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Desserts glacés']",,glace vanille meringuée 3,7613035009301,t
0.175,kg,5.15,29.43,False,5.15,,Assortiment petits fours sucrés x12 175g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1427417&use=l&cat=p&typeid=i,,5.15 €,29.43 € / kg,4702,5.15 €,Pâtisseries et Viennoiseries,Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-4702-Assortiment-petits-fours-sucres.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Pâtisseries et Viennoiseries']",,rôti petits sucré 5,3564700418147,t
0.65,kg,3.96,6.09,False,3.96,Fruistar,Ananas Fruistar En morceaux - 650g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1656407&use=l&cat=p&typeid=i,,3.96 €,6.09 € / kg,33264,3.96 €,Fruits et Coulis,Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-33264-Ananas-Fruistar.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Fruits et Coulis']",,ananas en morceaux 5,3564700698051,t
0.65,kg,4.48,6.89,False,4.48,Fruistar,Myrtilles Fruistar 650g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1081157&use=l&cat=p&typeid=i,,4.48 €,6.89 € / kg,58682,4.48 €,Fruits et Coulis,Surgelés,Glaces et Desserts glacés,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-58682-Myrtilles-Fruistar.aspx,"['Surgelés', 'Glaces et Desserts glacés', 'Fruits et Coulis']",,myrtille 5,3564700755150,False
0.24,kg,1.8,7.5,False,1.8,,Riz basmati Uncle Ben's Bio micro ondable - 240g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1600707&use=l&cat=p&typeid=i,,1.80 €,7.50 € / kg,90557,1.80 €,Cuisine express,Epicerie salée,"Pâtes, Riz, Féculents, Sauces",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-90557-Riz-basmati-Uncle-Bens.aspx,"['Epicerie salée', 'Pâtes, Riz, Féculents, Sauces', 'Cuisine express']",,riz basmati île en île,5010034007239,False
0.24,kg,1.68,7.0,False,1.68,,Riz méditerranéen Uncle Ben's Bio - Micro-ondable - 240g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1600704&use=l&cat=p&typeid=i,,1.68 €,7.00 € / kg,90647,1.68 €,Cuisine express,Epicerie salée,"Pâtes, Riz, Féculents, Sauces",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-90647-Riz-mediterraneen-Uncle-Bens.aspx,"['Epicerie salée', 'Pâtes, Riz, Féculents, Sauces', 'Cuisine express']",,riz di île en île,5010034007253,False
0.25,kg,2.41,9.64,False,2.41,Jardin Bio,Duo de Quinoa Jardin Bio  aux légumes - 250g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1716043&use=l&cat=p&typeid=i,,2.41 €,9.64 € / kg,45212,2.41 €,Cuisine express,Epicerie salée,"Pâtes, Riz, Féculents, Sauces",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-45212-Duo-de-Quinoa-Jardin-Bio-.aspx,"['Epicerie salée', 'Pâtes, Riz, Féculents, Sauces', 'Cuisine express']",,de quinoa di aux légumes 5,3478820013192,False
0.25,kg,2.39,9.56,False,2.39,Jardin Bio,Quinoa Jardin Bio  Poulet et Sésame - 250g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1711991&use=l&cat=p&typeid=i,,2.39 €,9.56 € / kg,45291,2.39 €,Cuisine express,Epicerie salée,"Pâtes, Riz, Féculents, Sauces",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-45291-Quinoa-Jardin-Bio-.aspx,"['Epicerie salée', 'Pâtes, Riz, Féculents, Sauces', 'Cuisine express']",,quinoa di poulet et sésame 5,3478820003193,False
0.22,kg,2.58,11.73,False,2.58,Jardin Bio,Quinoa Jardin Bio  Sans gluten 220g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1716130&use=l&cat=p&typeid=i,,2.58 €,11.73 € / kg,45336,2.58 €,Cuisine express,Epicerie salée,"Pâtes, Riz, Féculents, Sauces",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-45336-Quinoa-Jardin-Bio-.aspx,"['Epicerie salée', 'Pâtes, Riz, Féculents, Sauces', 'Cuisine express']",,quinoa di en,3760020508081,False
0.25,kg,2.52,10.08,False,2.52,Jardin Bio,Lentille pois chiche Jardin Bio Sans gluten - 250g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1716145&use=l&cat=p&typeid=i,,2.52 €,10.08 € / kg,48866,2.52 €,Cuisine express,Epicerie salée,"Pâtes, Riz, Féculents, Sauces",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-48866-Lentille-pois-chiche-Jardin-Bio.aspx,"['Epicerie salée', 'Pâtes, Riz, Féculents, Sauces', 'Cuisine express']",,lentille pois chiche di en 5,3760020509026,False
0.25,kg,2.19,8.76,False,2.19,Jardin Bio,Céréales Lentilles Jardin Bio  Sans gluten - 250g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1716127&use=l&cat=p&typeid=i,,2.19 €,8.76 € / kg,45170,2.19 €,Cuisine express,Epicerie salée,"Pâtes, Riz, Féculents, Sauces",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-45170-Cereales-Lentilles-Jardin-Bio-.aspx,"['Epicerie salée', 'Pâtes, Riz, Féculents, Sauces', 'Cuisine express']",,céréales lentilles di en 5,3760020508067,False
0.25,kg,1.88,7.52,False,1.88,Jardin Bio,Céréales lentilles Jardin Bio Sachet express - 250g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1572302&use=l&cat=p&typeid=i,,1.88 €,7.52 € / kg,48788,1.88 €,Cuisine express,Epicerie salée,"Pâtes, Riz, Féculents, Sauces",https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-48788-Cereales-lentilles-Jardin-Bio.aspx,"['Epicerie salée', 'Pâtes, Riz, Féculents, Sauces', 'Cuisine express']",,céréales lentilles di et 5,3760020508586,False
